tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
2/08/2024 22:35;23.19;2.69;930.41;55.68;0
2/08/2024 22:37;23.15;2.73;925.89;55.79;0
2/08/2024 22:39;23.1;2.66;923.19;55.97;0
2/08/2024 22:41;23.06;2.68;920.72;56.08;0
2/08/2024 22:43;23.05;2.7;914.98;56.1;0
2/08/2024 22:45;23;2.68;914.19;56.23;0
2/08/2024 22:47;22.94;2.64;910.74;56.44;0
2/08/2024 22:49;22.86;2.66;911.09;56.69;0
2/08/2024 22:51;22.8;2.71;905.29;56.91;0
2/08/2024 22:53;22.77;2.71;905.27;56.99;0
2/08/2024 22:55;22.77;2.68;902.57;57.08;0
2/08/2024 22:57;22.77;2.7;891.6;57.15;0
2/08/2024 22:59;22.76;2.71;891.14;57.2;0
2/08/2024 23:01;22.73;2.69;896.53;57.34;0
2/08/2024 23:03;22.71;2.67;890.58;57.46;0
2/08/2024 23:05;22.7;2.7;884.55;57.48;0
2/08/2024 23:07;22.68;2.71;888.15;57.56;0
2/08/2024 23:09;22.67;2.7;881.92;57.59;0
2/08/2024 23:11;22.69;2.69;883.42;57.48;0
2/08/2024 23:13;22.69;2.71;879.53;57.44;0
2/08/2024 23:15;22.68;2.74;869.79;57.42;0
2/08/2024 23:17;22.66;2.73;871.64;57.49;0
2/08/2024 23:19;22.63;2.73;866.46;57.55;0
2/08/2024 23:21;22.57;2.72;872.35;57.74;0
2/08/2024 23:23;22.53;2.74;866.72;57.9;0
2/08/2024 23:25;22.51;2.69;863.75;58;0
2/08/2024 23:27;22.48;2.76;859.75;58.06;0
2/08/2024 23:29;22.46;2.74;858.04;58.09;0
2/08/2024 23:31;22.48;2.67;856.63;58.04;0
2/08/2024 23:33;22.43;2.68;848.05;58.2;0
2/08/2024 23:35;22.37;2.7;850.46;58.35;0
2/08/2024 23:37;22.33;2.7;845.1;58.49;0
2/08/2024 23:39;22.3;2.7;851.23;58.62;0
2/08/2024 23:41;22.25;2.71;846.28;58.79;0
2/08/2024 23:43;22.2;2.69;849.94;58.95;0
2/08/2024 23:45;22.15;2.68;846.61;59.16;0
2/08/2024 23:47;22.13;2.73;862.62;59.17;0
2/08/2024 23:49;22.14;2.65;832.89;59.17;0
2/08/2024 23:51;22.1;2.7;824.37;59.3;0
2/08/2024 23:53;22.09;2.69;844.67;59.3;0
2/08/2024 23:55;22.07;2.71;867.92;59.31;0
2/08/2024 23:57;22.06;2.71;835.52;59.25;0
2/08/2024 23:59;22.06;2.72;834.96;59.19;0
3/08/2024 0:01;22.04;2.67;831.84;59.19;0
3/08/2024 0:03;22.02;2.71;825.69;59.33;0
3/08/2024 0:05;21.99;2.7;824.4;59.36;0
3/08/2024 0:07;21.97;2.69;820.23;59.42;0
3/08/2024 0:09;21.94;2.69;811.27;59.48;0
3/08/2024 0:11;21.91;2.72;818.84;59.55;0
3/08/2024 0:13;21.89;2.73;822.31;59.53;0
3/08/2024 0:15;21.87;2.69;806.63;59.58;0
3/08/2024 0:17;21.83;2.67;812.75;59.76;0
3/08/2024 0:19;21.76;2.7;813.37;59.99;0
3/08/2024 0:21;21.69;2.66;808.13;60.26;0
3/08/2024 0:23;21.63;2.66;806.48;60.47;0
3/08/2024 0:25;21.59;2.65;808.62;60.68;0
3/08/2024 0:27;21.52;2.72;813.72;60.96;0
3/08/2024 0:29;21.45;2.72;804.74;61.19;0
3/08/2024 0:31;21.41;2.73;797.75;61.33;0
3/08/2024 0:33;21.42;2.71;803.74;61.28;0
3/08/2024 0:35;21.39;2.73;804.86;61.32;0
3/08/2024 0:37;21.39;2.72;803.94;61.23;0
3/08/2024 0:39;21.4;2.73;802.05;61.13;0
3/08/2024 0:41;21.42;2.75;808.25;61;0
3/08/2024 0:43;21.43;2.74;790.27;60.8;0
3/08/2024 0:45;21.42;2.75;792.89;60.85;0
3/08/2024 0:47;21.4;2.74;794.25;60.86;0
3/08/2024 0:49;21.41;2.7;794.4;60.86;0
3/08/2024 0:51;21.39;2.75;784.59;60.9;0
3/08/2024 0:53;21.34;2.77;780.76;61.09;0
3/08/2024 0:55;21.28;2.76;781.54;61.29;0
3/08/2024 0:57;21.24;2.74;789.59;61.42;0
3/08/2024 0:59;21.22;2.73;773.21;61.47;0
3/08/2024 1:01;21.22;2.76;773.8;61.42;0
3/08/2024 1:03;21.19;2.76;771.23;61.47;0
3/08/2024 1:05;21.18;2.77;772.49;61.5;0
3/08/2024 1:07;21.15;2.76;775.52;61.62;0
3/08/2024 1:09;21.1;2.73;777.82;61.83;0
3/08/2024 1:11;21.06;2.73;763.49;62.04;0
3/08/2024 1:13;21.01;2.73;760.9;62.22;0
3/08/2024 1:15;20.98;2.76;768.82;62.32;0
3/08/2024 1:17;20.95;2.77;768.35;62.45;0
3/08/2024 1:19;20.9;2.76;767.71;62.62;0
3/08/2024 1:21;20.86;2.72;768.41;62.75;0
3/08/2024 1:23;20.85;2.75;768.77;62.83;0
3/08/2024 1:25;20.81;2.74;765.16;63;0
3/08/2024 1:27;20.79;2.77;763.41;63.07;0
3/08/2024 1:29;20.8;2.79;749.93;63.02;0
3/08/2024 1:31;20.79;2.78;752.9;63.08;0
3/08/2024 1:33;20.77;2.77;762.82;63.14;0
3/08/2024 1:35;20.74;2.78;753.69;63.22;0
3/08/2024 1:37;20.7;2.77;757.86;63.32;0
3/08/2024 1:39;20.66;2.77;759.13;63.43;0
3/08/2024 1:41;20.64;2.75;751.43;63.51;0
3/08/2024 1:43;20.61;2.77;739.41;63.59;0
3/08/2024 1:45;20.51;2.77;750.15;64.06;0
3/08/2024 1:47;20.37;2.77;743.49;64.66;0
3/08/2024 1:49;20.26;2.78;746.15;65.17;0
3/08/2024 1:51;20.18;2.79;758.07;65.58;0
3/08/2024 1:53;20.11;2.79;753.69;65.82;0
3/08/2024 1:55;20.08;2.77;730.62;65.97;0
3/08/2024 1:57;20.08;2.83;748.43;65.99;0
3/08/2024 1:59;20.05;2.83;732.79;66.15;0
3/08/2024 2:01;20.03;2.79;741.43;66.19;0
3/08/2024 2:03;20.01;2.8;733.75;66.2;0
3/08/2024 2:05;19.93;2.8;731.81;66.38;0
3/08/2024 2:07;19.86;2.78;728.89;66.57;0
3/08/2024 2:09;19.8;2.8;736.72;66.79;0
3/08/2024 2:11;19.78;2.8;714.96;66.86;0
3/08/2024 2:13;19.76;2.83;724.67;66.97;0
3/08/2024 2:15;19.76;2.8;721.07;66.98;0
3/08/2024 2:17;19.82;2.79;712.26;66.81;0
3/08/2024 2:19;19.85;2.77;714.16;66.76;0
3/08/2024 2:21;19.84;2.75;719.99;66.84;0
3/08/2024 2:23;19.84;2.78;720.53;66.91;0
3/08/2024 2:25;19.85;2.78;713.08;66.93;0
3/08/2024 2:27;19.86;2.77;725.5;66.93;0
3/08/2024 2:29;19.87;2.75;703.64;66.85;0
3/08/2024 2:31;19.88;2.77;707.23;66.81;0
3/08/2024 2:33;19.88;2.77;694.67;66.84;0
3/08/2024 2:35;19.88;2.77;692.04;66.86;0
3/08/2024 2:37;19.86;2.79;702.03;66.94;0
3/08/2024 2:39;19.85;2.79;691.39;67.01;0
3/08/2024 2:41;19.8;2.79;691.63;67.18;0
3/08/2024 2:43;19.74;2.83;696.24;67.5;0
3/08/2024 2:45;19.69;2.83;690.73;67.8;0
3/08/2024 2:47;19.61;2.86;702.78;68.14;0
3/08/2024 2:49;19.5;2.81;682.18;68.62;0
3/08/2024 2:51;19.4;2.81;677.97;68.92;0
3/08/2024 2:53;19.33;2.81;681.15;69.16;0
3/08/2024 2:55;19.3;2.81;677.07;69.3;0
3/08/2024 2:57;19.29;2.81;691.14;69.35;0
3/08/2024 2:59;19.26;2.81;689.37;69.47;0
3/08/2024 3:01;19.27;2.78;696.68;69.49;0
3/08/2024 3:03;19.28;2.83;681.58;69.44;0
3/08/2024 3:05;19.26;2.77;690.68;69.58;0
3/08/2024 3:07;19.25;2.82;660.28;69.69;0
3/08/2024 3:09;19.22;2.82;685.49;69.83;0
3/08/2024 3:11;19.21;2.82;678.89;69.91;0
3/08/2024 3:13;19.16;2.81;666.84;70.17;0
3/08/2024 3:15;19.12;2.82;672.81;70.43;0
3/08/2024 3:17;19.07;2.84;672.38;70.66;0
3/08/2024 3:19;19.04;2.84;663.1;70.84;0
3/08/2024 3:21;19.03;2.83;662.17;70.92;0
3/08/2024 3:23;19.04;2.79;662.62;70.87;0
3/08/2024 3:25;19.02;2.86;659.87;70.98;0
3/08/2024 3:27;19.01;2.84;655.36;71.04;0
3/08/2024 3:29;19;2.83;661.45;71.04;0
3/08/2024 3:31;18.94;2.81;645.21;71.32;0
3/08/2024 3:33;18.89;2.8;643.97;71.54;0
3/08/2024 3:35;18.85;2.81;640.85;71.81;0
3/08/2024 3:37;18.82;2.82;648.51;72.03;0
3/08/2024 3:39;18.8;2.81;634.56;72.16;0
3/08/2024 3:41;18.79;2.81;649.44;72.26;0
3/08/2024 3:43;18.81;2.84;644.15;72.22;0
3/08/2024 3:45;18.81;2.82;639.6;72.26;0
3/08/2024 3:47;18.81;2.81;634.46;72.32;0
3/08/2024 3:49;18.81;2.78;642.42;72.3;0
3/08/2024 3:51;18.79;2.78;636.35;72.39;0
3/08/2024 3:53;18.76;2.79;635.96;72.49;0
3/08/2024 3:55;18.71;2.81;627.7;72.72;0
3/08/2024 3:57;18.69;2.86;620.91;72.85;0
3/08/2024 3:59;18.69;2.84;632.49;72.86;0
3/08/2024 4:01;18.64;2.86;626.6;73.04;0
3/08/2024 4:03;18.62;2.88;631.3;73.15;0
3/08/2024 4:05;18.63;2.83;639.29;73.14;0
3/08/2024 4:07;18.64;2.86;624.28;73.16;0
3/08/2024 4:09;18.65;2.82;600.27;73.17;0
3/08/2024 4:11;18.67;2.81;623.75;73.11;0
3/08/2024 4:13;18.69;2.79;601.25;72.96;0
3/08/2024 4:15;18.68;2.87;604.15;72.96;0
3/08/2024 4:17;18.68;2.83;619.17;72.93;0
3/08/2024 4:19;18.64;2.77;613.21;73.07;0
3/08/2024 4:21;18.65;2.85;608.95;73.1;0
3/08/2024 4:23;18.66;2.82;619.73;73.01;0
3/08/2024 4:25;18.66;2.81;604.18;72.93;0
3/08/2024 4:27;18.65;2.78;597.24;72.98;0
3/08/2024 4:29;18.71;2.83;593.91;72.79;0
3/08/2024 4:31;18.8;2.87;604.2;72.42;0
3/08/2024 4:33;18.83;2.84;604.71;72.31;0
3/08/2024 4:35;18.82;2.82;610.1;72.34;0
3/08/2024 4:37;18.79;2.86;601.52;72.48;0
3/08/2024 4:39;18.76;2.85;594.45;72.62;0
3/08/2024 4:41;18.76;2.81;602.11;72.59;0
3/08/2024 4:43;18.77;2.78;585.56;72.6;0
3/08/2024 4:45;18.81;2.86;593.35;72.44;0
3/08/2024 4:47;18.83;2.85;597.73;72.31;0
3/08/2024 4:49;18.82;2.87;594;72.34;0
3/08/2024 4:51;18.81;2.86;586.27;72.35;0
3/08/2024 4:53;18.83;2.84;593.62;72.25;0
3/08/2024 4:55;18.83;2.86;577.01;72.2;0
3/08/2024 4:57;18.81;2.86;586.46;72.27;0
3/08/2024 4:59;18.8;2.86;591.07;72.26;0
3/08/2024 5:01;18.82;2.85;592.92;72.17;0
3/08/2024 5:03;18.8;2.85;576.71;72.28;0
3/08/2024 5:05;18.8;2.87;592.52;72.26;0
3/08/2024 5:07;18.83;2.81;582.38;72.14;0
3/08/2024 5:09;18.83;2.85;579.14;72.19;0
3/08/2024 5:11;18.82;2.83;577.08;72.24;0
3/08/2024 5:13;18.82;2.83;585.39;72.27;0
3/08/2024 5:15;18.81;2.85;576.44;72.31;0
3/08/2024 5:17;18.78;2.9;581.43;72.43;0
3/08/2024 5:19;18.74;2.9;584.79;72.61;0
3/08/2024 5:21;18.71;2.91;590.79;72.76;0
3/08/2024 5:23;18.68;2.9;589.13;72.92;0
3/08/2024 5:25;18.64;2.97;579.46;73.1;0
3/08/2024 5:27;18.63;3.01;591.92;73.18;0
3/08/2024 5:29;18.63;3.01;577.27;73.23;0
3/08/2024 5:31;18.65;3.11;587.48;73.23;0
3/08/2024 5:33;18.66;3.2;577.26;73.21;0
3/08/2024 5:35;18.68;3.31;575.34;73.15;0
3/08/2024 5:37;18.73;3.47;578.31;72.99;0
3/08/2024 5:39;18.72;3.67;585.29;72.98;0
3/08/2024 5:41;18.66;3.94;576.95;73.22;0
3/08/2024 5:43;18.61;4.28;580.48;73.5;0
3/08/2024 5:45;18.59;4.72;577.25;73.61;0
3/08/2024 5:47;18.58;5.25;577.12;73.64;0
3/08/2024 5:49;18.57;5.9;577.81;73.68;0
3/08/2024 5:51;18.55;6.65;573.47;73.77;0
3/08/2024 5:53;18.53;7.54;574.52;73.83;0
3/08/2024 5:55;18.51;8.58;567.43;73.88;0
3/08/2024 5:57;18.48;9.8;565.79;74.04;0
3/08/2024 5:59;18.47;11.11;568.61;74.09;0
3/08/2024 6:01;18.48;12.6;570.83;74.07;0
3/08/2024 6:03;18.5;14.2;572.79;73.96;0
3/08/2024 6:05;18.53;15.91;576.25;73.87;0
3/08/2024 6:07;18.55;17.85;569.49;73.77;0
3/08/2024 6:09;18.55;19.97;571.42;73.76;0
3/08/2024 6:11;18.55;22.23;573.65;73.76;0
3/08/2024 6:13;18.55;24.75;565.9;73.73;0
3/08/2024 6:15;18.54;27.45;568.25;73.73;0
3/08/2024 6:17;18.52;30.29;552.61;73.73;0
3/08/2024 6:19;18.5;33.35;567.53;73.64;0
3/08/2024 6:21;18.48;36.66;578.94;73.87;0
3/08/2024 6:23;18.49;40.09;576.19;73.9;0
3/08/2024 6:25;18.46;43.79;576.76;73.68;0
3/08/2024 6:27;18.43;47.58;574.37;74.04;0
3/08/2024 6:29;18.42;51.52;581.2;74.23;0
3/08/2024 6:31;18.42;55.59;575.77;73.89;0
3/08/2024 6:33;18.43;59.89;560.66;73.83;0
3/08/2024 6:35;18.45;64.49;583.11;74.17;0
3/08/2024 6:37;18.46;69.33;576.93;74.25;0
3/08/2024 6:39;18.49;74.2;573.56;74.14;0
3/08/2024 6:41;18.52;79.13;572.34;74.02;0
3/08/2024 6:43;18.55;84.36;599.05;73.9;0
3/08/2024 6:45;18.59;89.83;581.2;73.77;0
3/08/2024 6:47;18.64;95.57;579.15;73.64;0
3/08/2024 6:49;18.68;101.86;588.35;73.52;0
3/08/2024 6:51;18.73;108.36;585.23;73.35;0
3/08/2024 6:53;18.78;115.12;598.94;73.16;0
3/08/2024 6:55;18.84;122.21;622.87;72.97;0
3/08/2024 6:57;18.88;129.62;611.95;72.78;0
3/08/2024 6:59;18.92;137.31;618.97;72.65;0
3/08/2024 7:01;18.98;144.95;628.27;72.5;0
3/08/2024 7:03;19.04;153.21;622.13;72.23;0
3/08/2024 7:05;19.08;162.02;637.97;72.03;0
3/08/2024 7:07;19.07;171.63;643.05;72.1;0
3/08/2024 7:09;19.03;180.74;635.63;72.19;0
3/08/2024 7:11;18.97;189.16;656.13;72.46;0
3/08/2024 7:13;18.9;198.49;671.16;72.72;0
3/08/2024 7:15;18.89;208.14;647.46;72.84;0
3/08/2024 7:17;18.95;218.05;669.96;72.69;0
3/08/2024 7:19;19.01;228.67;675.03;72.57;0
3/08/2024 7:21;19.1;240.22;691.31;72.24;0
3/08/2024 7:23;19.2;252.04;685.55;71.78;0
3/08/2024 7:25;19.21;263.14;716.7;71.7;0
3/08/2024 7:27;19.25;273.6;703.69;71.66;0
3/08/2024 7:29;19.29;283.7;705.9;71.54;0
3/08/2024 7:31;19.37;294.38;702.97;71.29;0
3/08/2024 7:33;19.46;305.98;719.81;71.05;0
3/08/2024 7:35;19.61;317.48;732.07;70.51;0
3/08/2024 7:37;19.81;328.58;746.42;69.76;0
3/08/2024 7:39;19.98;338.23;743.88;69.19;0
3/08/2024 7:41;20.09;348.06;747.5;68.76;0
3/08/2024 7:43;20.21;358.38;763.17;68.45;0
3/08/2024 7:45;20.33;369.82;764.06;67.62;0
3/08/2024 7:47;20.29;380.95;774.22;67.98;0
3/08/2024 7:49;20.41;391.77;776.77;67.54;0
3/08/2024 7:51;20.43;403.81;802.64;67.35;0
3/08/2024 7:53;20.34;414.83;805.69;67.58;0
3/08/2024 7:55;20.32;424.73;828.01;67.74;0
3/08/2024 7:57;20.38;434.39;803;67.38;0
3/08/2024 7:59;20.49;443.96;814.79;66.82;0
3/08/2024 8:01;20.61;454.74;826.7;66.42;0
3/08/2024 8:03;20.67;465.5;823.66;66.14;0
3/08/2024 8:05;20.68;476.63;819.65;65.94;0
3/08/2024 8:07;20.77;488.27;845.17;66.03;0
3/08/2024 8:09;20.91;497.95;838.02;65.57;0
3/08/2024 8:11;21.03;507.79;831.14;65.04;0
3/08/2024 8:13;21.09;519.18;857.9;64.83;0
3/08/2024 8:15;21.15;529.78;846.91;64.33;0
3/08/2024 8:17;21.25;542.15;847.34;64.02;0
3/08/2024 8:19;21.34;554.54;872.31;63.71;0
3/08/2024 8:21;21.41;566.43;867.6;63.36;0
3/08/2024 8:23;21.42;578.17;873.1;63.48;0
3/08/2024 8:25;21.58;588.93;876.1;63.12;0
3/08/2024 8:27;21.74;597.57;885.22;62.04;0
3/08/2024 8:29;21.71;607.88;891.04;62.06;0
3/08/2024 8:31;21.71;616.54;891.67;61.96;0
3/08/2024 8:33;21.77;627.65;901.26;61.78;0
3/08/2024 8:35;21.86;640.42;901.68;61.15;0
3/08/2024 8:37;21.98;652.32;913.87;61.11;0
3/08/2024 8:39;22.13;664.05;910.72;60.65;0
3/08/2024 8:41;22.27;673.45;900.27;60.32;0
3/08/2024 8:43;22.35;681.56;910.14;60.18;0
3/08/2024 8:45;22.34;690.99;903.88;59.85;0
3/08/2024 8:47;22.37;699.36;913.81;59.88;0
3/08/2024 8:49;22.44;707.83;916.21;59.43;0
3/08/2024 8:51;22.52;718.83;917.69;59.23;0
3/08/2024 8:53;22.63;728.69;921.2;58.83;0
3/08/2024 8:55;22.75;737.52;924.99;58.93;0
3/08/2024 8:57;22.95;745.87;939.39;57.97;0
3/08/2024 8:59;22.92;754.69;932.1;57.79;0
3/08/2024 9:01;22.83;765.33;940.76;58.13;0
3/08/2024 9:03;22.87;778.63;945.14;58.44;0
3/08/2024 9:05;23.09;788.02;947.74;58.06;0
3/08/2024 9:07;23.32;795.07;947.22;56.94;0
3/08/2024 9:09;23.21;804.68;955.52;57.11;0
3/08/2024 9:11;23.21;812.99;951.31;57.11;0
3/08/2024 9:13;23.22;822.22;960.68;57.28;0
3/08/2024 9:15;23.45;830.88;960.12;56.77;0
3/08/2024 9:17;23.76;839.3;960.26;55.79;0
3/08/2024 9:19;23.86;848.58;958.51;55.4;0
3/08/2024 9:21;24;860.27;966.12;55.27;0
3/08/2024 9:23;24.26;870.18;956.48;54.55;0
3/08/2024 9:25;24.4;880.28;960.77;53.99;0
3/08/2024 9:27;24.44;889.77;957.03;53.73;0
3/08/2024 9:29;24.48;900.85;966.97;53.74;0
3/08/2024 9:31;24.58;911.85;972.23;53.44;0
3/08/2024 9:33;24.65;923.85;993.6;53.25;0
3/08/2024 9:35;24.87;933.39;984.17;52.78;0
3/08/2024 9:37;25.17;942;989.43;51.95;0
3/08/2024 9:39;25.33;950.97;988.31;51.47;0
3/08/2024 9:41;25.44;960.57;994.05;51.21;0
3/08/2024 9:43;25.58;968.04;994.07;50.81;0
3/08/2024 9:45;25.78;977.42;987.07;50.27;0
3/08/2024 9:47;26.03;985.68;984.95;49.48;0
3/08/2024 9:49;26.23;995.36;1001.43;48.96;0
3/08/2024 9:51;25.94;1005.32;1023.75;49.79;0
3/08/2024 9:53;25.78;1016.34;1031.3;50.44;0
3/08/2024 9:55;25.78;1025.31;1044.73;50.04;0
3/08/2024 9:57;25.6;1032.51;1065;50.71;0
3/08/2024 9:59;25.56;1039.25;1059.48;50.99;0
3/08/2024 10:01;25.84;1045.43;1065.31;50.3;0
3/08/2024 10:03;26.27;1056.72;1062.43;49.26;0
3/08/2024 10:05;26.42;1069.21;1072.74;49;0
3/08/2024 10:07;26.23;1081.31;1080.39;49.36;0
3/08/2024 10:09;26.3;1089.69;1092.26;49.29;0
3/08/2024 10:11;26.63;1095.75;1078.83;48.5;0
3/08/2024 10:13;26.83;1103.44;1077.19;47.6;0
3/08/2024 10:15;26.82;1113.87;1093.45;47.04;0
3/08/2024 10:17;26.47;1124.89;1116.78;47.92;0
3/08/2024 10:19;26.71;1131.28;1115.31;47.62;0
3/08/2024 10:21;27.04;1137.97;1117.96;46.95;0
3/08/2024 10:23;26.88;1145.83;1132.75;47.02;0
3/08/2024 10:25;26.63;1156.51;1144.78;47.44;0
3/08/2024 10:27;26.58;1165.62;1154.71;47.77;0
3/08/2024 10:29;26.65;1173.56;1161.66;47.51;0
3/08/2024 10:31;26.8;1182.86;1162.83;47.05;0
3/08/2024 10:33;26.91;1191.12;1176.74;46.64;0
3/08/2024 10:35;27;1199.8;1173.4;46.53;0
3/08/2024 10:37;27.13;1206.03;1175.66;46.35;0
3/08/2024 10:39;27.15;1215.8;1181.76;45.92;0
3/08/2024 10:41;27.1;1226.77;1185.67;46.08;0
3/08/2024 10:43;27.03;1234.41;1188.39;46.14;0
3/08/2024 10:45;27.04;1239.54;1196.08;46;0
3/08/2024 10:47;27.35;1246.29;1192.05;45.07;0
3/08/2024 10:49;27.56;1256.23;1193.43;44.61;0
3/08/2024 10:51;27.75;1269.52;1193.57;44.07;0
3/08/2024 10:53;27.83;1280.88;1190.88;43.92;0
3/08/2024 10:55;27.57;1287.89;1200.41;45;0
3/08/2024 10:57;27.51;1296.17;1202.63;45.19;0
3/08/2024 10:59;27.61;1306.95;1206.12;44.81;0
3/08/2024 11:01;27.63;1316.46;1210.38;45.3;0
3/08/2024 11:03;27.81;1321.72;1210.65;44.77;0
3/08/2024 11:05;27.94;1325.69;1209.65;44.07;0
3/08/2024 11:07;27.9;1331.49;1204.35;43.78;0
3/08/2024 11:09;27.89;1341.31;1206.81;43.9;0
3/08/2024 11:11;28.4;1348.29;1210.77;43.47;0
3/08/2024 11:13;28.92;1354.19;1196.98;42.44;0
3/08/2024 11:15;28.73;1361.26;1204.95;42.97;0
3/08/2024 11:17;28.58;1367.78;1218.19;42.58;0
3/08/2024 11:19;28.66;1375.57;1214.08;42.46;0
3/08/2024 11:21;28.78;1384.34;1212.71;42.05;0
3/08/2024 11:23;28.64;1392.34;1224.53;42.03;0
3/08/2024 11:25;28.44;1400.16;1230.49;42.75;0
3/08/2024 11:27;28.57;1410.9;1236.82;42.33;0
3/08/2024 11:29;28.83;1414.36;1236.4;42.04;0
3/08/2024 11:31;29.03;1422.29;1235.05;41.7;0
3/08/2024 11:33;29.03;1429.16;1240.08;41.61;0
3/08/2024 11:35;29.11;1431.89;1249.09;41.39;0
3/08/2024 11:37;29.11;1440.07;1251.96;40.91;0
3/08/2024 11:39;29.08;1450.56;1249.9;41.09;0
3/08/2024 11:41;29.41;1458.53;1252.82;40.29;0
3/08/2024 11:43;29.48;1465.83;1261.89;40.14;0
3/08/2024 11:45;29.81;1475.88;1254.32;39.45;0
3/08/2024 11:47;30.28;1475.78;1251.08;38.99;0
3/08/2024 11:49;30.16;1478.55;1259.52;38.81;0
3/08/2024 11:51;29.95;1484.83;1267.49;39.05;0
3/08/2024 11:53;30.21;1488.79;1271.48;38.45;0
3/08/2024 11:55;30.14;1490.48;1270.43;38.84;0
3/08/2024 11:57;30.19;1493.4;1278.45;38.51;0
3/08/2024 11:59;30.32;1501.14;1286.35;37.86;0
3/08/2024 12:01;30.14;1504.32;1289.06;38.04;0
3/08/2024 12:03;29.99;1507.35;1296.81;38.29;0
3/08/2024 12:05;30.08;1516.11;1299.81;38.06;0
3/08/2024 12:07;30.15;1522.19;1303.03;37.84;0
3/08/2024 12:09;30.3;1527.79;1305.11;37.53;0
3/08/2024 12:11;30.4;1529.44;1309.2;37.36;0
3/08/2024 12:13;30.56;1534.59;1320.74;37.36;0
3/08/2024 12:15;30.53;1547.69;1314.32;37.05;0
3/08/2024 12:17;29.94;1553.35;1328.85;38.19;0
3/08/2024 12:19;29.78;1559.97;1334.1;38.35;0
3/08/2024 12:21;29.99;1568.25;1332.81;38.02;0
3/08/2024 12:23;30.27;1569.11;1342.82;37.56;0
3/08/2024 12:25;30.55;1569.16;1329.26;37.36;0
3/08/2024 12:27;30.52;1568.33;1335.27;37.03;0
3/08/2024 12:29;29.95;1570.14;1343.31;37.82;0
3/08/2024 12:31;29.86;1573.55;1344.07;37.93;0
3/08/2024 12:33;29.92;1566.85;1338.44;37.6;0
3/08/2024 12:35;30.3;1566.96;1334.45;37.01;0
3/08/2024 12:37;30.38;1573.16;1340.66;36.86;0
3/08/2024 12:39;30.35;1582.16;1343.58;36.89;0
3/08/2024 12:41;30.44;1583.95;1346.46;36.1;0
3/08/2024 12:43;30.26;1590.72;1347.65;36.16;0
3/08/2024 12:45;30.17;1596.1;1348.04;36.35;0
3/08/2024 12:47;30.18;1600.61;1350.72;36.08;0
3/08/2024 12:49;30.36;1604.32;1343.62;35.56;0
3/08/2024 12:51;30.78;1599.3;1347.69;35.3;0
3/08/2024 12:53;31.18;1597.35;1353.13;34.42;0
3/08/2024 12:55;31.34;1605.51;1351.76;34.35;0
3/08/2024 12:57;31.36;1607.32;1353.21;34.69;0
3/08/2024 12:59;31.43;1615.33;1354.31;34.62;0
3/08/2024 13:01;31.72;1627;1359.12;34.12;0
3/08/2024 13:03;31.73;1632.5;1359.67;33.8;0
3/08/2024 13:05;31.34;1631.4;1369.47;34.56;0
3/08/2024 13:07;31.41;1629.55;1360.36;34.4;0
3/08/2024 13:09;31.66;1637.36;1376.47;33.84;0
3/08/2024 13:11;32.1;1640.89;1376.57;33.05;0
3/08/2024 13:13;32.22;1636.33;1381.53;33.07;0
3/08/2024 13:15;32.47;1628.14;1382.21;32.58;0
3/08/2024 13:17;31.73;1631.51;1378.67;33.77;0
3/08/2024 13:19;31.34;1642.6;1380.23;34.63;0
3/08/2024 13:21;30.96;1639.52;1376.69;35;0
3/08/2024 13:23;31.14;1636.94;1386.07;34.87;0
3/08/2024 13:25;31.16;1637.96;1383.54;34.64;0
3/08/2024 13:27;30.92;1631.06;1383.25;34.82;0
3/08/2024 13:29;30.88;1618.72;1395.56;34.83;0
3/08/2024 13:31;31.45;1634.83;1388.98;33.67;0
3/08/2024 13:33;32.13;1633.91;1396.95;32.51;0
3/08/2024 13:35;32.26;1645.99;1408.02;32.56;0
3/08/2024 13:37;31.89;1648.66;1404.06;33.16;0
3/08/2024 13:39;31.89;1628.32;1408.96;33.21;0
3/08/2024 13:41;32.12;1640.55;1435.64;33.06;0
3/08/2024 13:43;32.44;1661.14;1426.04;32.41;0
3/08/2024 13:45;32.37;1657.85;1443.82;32.54;0
3/08/2024 13:47;32.31;1659.86;1442.93;32.59;0
3/08/2024 13:49;32.46;1669.37;1443.91;32.37;0
3/08/2024 13:51;32.61;1660.6;1424.23;31.85;0
3/08/2024 13:53;32.39;1659.01;1426.32;32.37;0
3/08/2024 13:55;32.27;1654.96;1426.07;32.45;0
3/08/2024 13:57;32.17;1646.84;1421.21;32.78;0
3/08/2024 13:59;32.36;1646.47;1422.42;32.36;0
3/08/2024 14:01;32.37;1649.18;1423.05;32.27;0
3/08/2024 14:03;32.07;1635.78;1419.05;32.64;0
3/08/2024 14:05;32.03;1625.08;1418.61;32.47;0
3/08/2024 14:07;31.83;1628.86;1426.87;32.89;0
3/08/2024 14:09;31.78;1620.84;1422.93;33.03;0
3/08/2024 14:11;31.82;1623.94;1435.08;33.02;0
3/08/2024 14:13;32.15;1630.74;1416.55;32.38;0
3/08/2024 14:15;32.25;1633.77;1419.74;31.64;0
3/08/2024 14:17;32.68;1642.9;1431.1;30.87;0
3/08/2024 14:19;32.99;1629.96;1423.04;30.36;0
