tijdstip;temperatuur;PAR;zonlicht;RV;neerslag
12/10/2024 0:41;18.42;2.93;0.74;66.44;0
12/10/2024 0:43;18.43;2.92;0.71;66.44;0
12/10/2024 0:45;18.43;2.97;0.72;66.46;0
12/10/2024 0:47;18.47;2.97;0.39;67.18;0
12/10/2024 0:49;18.39;2.96;0;68.44;0
12/10/2024 0:51;18.34;3.01;0;68.63;0
12/10/2024 0:53;18.47;3.02;0;68;0
12/10/2024 0:55;18.47;2.97;0;68.22;0
12/10/2024 0:57;18.44;3;0;68.38;0
12/10/2024 0:59;18.51;2.98;0;68.1;0
12/10/2024 1:01;18.57;2.98;0;68.16;0
12/10/2024 1:03;18.64;3.03;0;67.96;0
12/10/2024 1:05;18.75;2.99;0;67.86;0
12/10/2024 1:07;18.86;3.04;0;68.49;0
12/10/2024 1:09;18.76;3.03;0;70.26;0
12/10/2024 1:11;18.69;3.05;0;71.37;0.1
12/10/2024 1:13;18.53;3.06;0;72.7;0
12/10/2024 1:15;18.43;3.06;0;73.6;0
12/10/2024 1:17;18.31;3.09;0;75.06;0.1
12/10/2024 1:19;18.11;3.07;0;76.9;0
12/10/2024 1:21;17.91;3.07;0;78.58;0.1
12/10/2024 1:23;17.71;3.04;0;80.24;0.1
12/10/2024 1:25;17.56;3.08;0;81.75;0.1
12/10/2024 1:27;17.42;3.07;0;83.12;0.1
12/10/2024 1:29;17.31;3.07;0;83.84;0.1
12/10/2024 1:31;17.22;3.07;0;84.63;0
12/10/2024 1:33;17.1;3.05;0;85.1;0
12/10/2024 1:35;17.07;3.03;0;85.22;0
12/10/2024 1:37;17.05;3.08;0;85.13;0.1
12/10/2024 1:39;17.03;3.09;0;85.15;0
12/10/2024 1:41;17.01;3.01;0;85.2;0
12/10/2024 1:43;16.99;3.06;0;85.19;0
12/10/2024 1:45;16.96;3.06;0;85.24;0
12/10/2024 1:47;16.9;3.06;0;85.24;0
12/10/2024 1:49;16.8;3.08;0;85.17;0
12/10/2024 1:51;16.73;3.09;0;85.1;0
12/10/2024 1:53;16.67;3.06;0.01;85.13;0
12/10/2024 1:55;16.61;3.07;0.12;85.15;0
12/10/2024 1:57;16.54;3.09;0.34;85.17;0
12/10/2024 1:59;16.52;3.06;0.55;85.29;0
12/10/2024 2:01;16.5;3.06;0.7;85.21;0
12/10/2024 2:03;16.5;3.03;0.78;85.27;0
12/10/2024 2:05;16.5;3.07;0.81;85.15;0
12/10/2024 2:07;16.49;3.09;0.86;85.16;0
12/10/2024 2:09;16.51;3.08;0.78;85.26;0
12/10/2024 2:11;16.51;3.08;0.49;85.16;0
12/10/2024 2:13;16.46;3.06;0.08;85.16;0
12/10/2024 2:15;16.42;3.1;0;85.25;0
12/10/2024 2:17;16.4;3.09;0;85.16;0
12/10/2024 2:19;16.39;3.13;0;85.11;0
12/10/2024 2:21;16.36;3.1;0;85.11;0
12/10/2024 2:23;16.32;3.12;0;85.15;0
12/10/2024 2:25;16.27;3.08;0;85.17;0
12/10/2024 2:27;16.22;3.09;0;85.19;0
12/10/2024 2:29;16.19;3.07;0;85.18;0
12/10/2024 2:31;16.17;3.07;0;85.15;0
12/10/2024 2:33;16.17;3.1;0;85.22;0
12/10/2024 2:35;16.17;3.07;0;85.21;0
12/10/2024 2:37;16.15;3.08;0;85.1;0
12/10/2024 2:39;16.13;3.1;0;85.09;0
12/10/2024 2:41;16.11;3.08;0;85.13;0
12/10/2024 2:43;16.08;3.09;0;85.18;0
12/10/2024 2:45;16.06;3.07;0;85.06;0
12/10/2024 2:47;16.05;3.09;0;85.19;0
12/10/2024 2:49;16.04;3.11;0;85.05;0
12/10/2024 2:51;15.99;3.09;0;85.17;0
12/10/2024 2:53;15.94;3.1;0;85.15;0
12/10/2024 2:55;15.93;3.11;0;85.18;0
12/10/2024 2:57;15.91;3.1;0;85.19;0
12/10/2024 2:59;15.88;3.12;0;85.19;0
12/10/2024 3:01;15.89;3.15;0;85.14;0
12/10/2024 3:03;15.9;3.17;0;85.08;0
12/10/2024 3:05;15.95;3.12;0;85.13;0
12/10/2024 3:07;15.98;3.16;0;85.07;0
12/10/2024 3:09;15.97;3.08;0;85.11;0
12/10/2024 3:11;15.97;3.13;0;85.07;0
12/10/2024 3:13;15.93;3.14;0;85.14;0
12/10/2024 3:15;15.94;3.15;0;85.15;0
12/10/2024 3:17;15.94;3.14;0;85.07;0
12/10/2024 3:19;15.92;3.17;0;85.04;0
12/10/2024 3:21;15.89;3.16;0;85.16;0
12/10/2024 3:23;15.85;3.16;0;85.21;0
12/10/2024 3:25;15.82;3.18;0;85.01;0
12/10/2024 3:27;15.77;3.14;0;85.1;0
12/10/2024 3:29;15.73;3.15;0;85.14;0
12/10/2024 3:31;15.67;3.16;0;85.16;0
12/10/2024 3:33;15.64;3.13;0;85.11;0
12/10/2024 3:35;15.64;3.11;0;85.08;0
12/10/2024 3:37;15.65;3.12;0;85.18;0
12/10/2024 3:39;15.63;3.08;0;85.2;0
12/10/2024 3:41;15.62;3.12;0;85.17;0
12/10/2024 3:43;15.66;3.09;0;85.18;0
12/10/2024 3:45;15.69;3.12;0;85.11;0
12/10/2024 3:47;15.74;3.12;0;85.18;0
12/10/2024 3:49;15.79;3.14;0;85.13;0
12/10/2024 3:51;15.83;3.12;0;85.09;0
12/10/2024 3:53;15.87;3.11;0;85.2;0
12/10/2024 3:55;15.85;3.1;0;85.09;0
12/10/2024 3:57;15.83;3.09;0;85.15;0
12/10/2024 3:59;15.83;3.09;0;85.1;0
12/10/2024 4:01;15.81;3.08;0;85.04;0
12/10/2024 4:03;15.75;3.06;0;85.18;0
12/10/2024 4:05;15.7;3.06;0;85.14;0
12/10/2024 4:07;15.68;3.12;0;85.1;0
12/10/2024 4:09;15.67;3.1;0;85.18;0
12/10/2024 4:11;15.65;3.07;0;85.21;0
12/10/2024 4:13;15.61;3.07;0;85.11;0
12/10/2024 4:15;15.58;3.08;0;85.11;0
12/10/2024 4:17;15.62;3.11;0;85.21;0
12/10/2024 4:19;15.61;3.08;0;85.13;0
12/10/2024 4:21;15.61;3.08;0;85.04;0
12/10/2024 4:23;15.6;3.1;0;85.06;0
12/10/2024 4:25;15.58;3.1;0;85.03;0
12/10/2024 4:27;15.58;3.14;0;85.16;0
12/10/2024 4:29;15.54;3.12;0;85.12;0
12/10/2024 4:31;15.52;3.08;0;85.08;0
12/10/2024 4:33;15.53;3.06;0;85.11;0
12/10/2024 4:35;15.53;3.07;0;85.09;0
12/10/2024 4:37;15.51;3.11;0;85.02;0
12/10/2024 4:39;15.48;3.11;0;85.09;0
12/10/2024 4:41;15.45;3.09;0;85.11;0
12/10/2024 4:43;15.47;3.11;0;85.05;0
12/10/2024 4:45;15.48;3.12;0;85.13;0
12/10/2024 4:47;15.49;3.14;0;85.07;0
12/10/2024 4:49;15.48;3.14;0;85.04;0
12/10/2024 4:51;15.47;3.13;0;85.01;0
12/10/2024 4:53;15.46;3.12;0;85.19;0
12/10/2024 4:55;15.45;3.11;0;84.99;0
12/10/2024 4:57;15.45;3.07;0;85.12;0
12/10/2024 4:59;15.44;3.11;0;85.12;0
12/10/2024 5:01;15.42;3.13;0;85.14;0
12/10/2024 5:03;15.4;3.1;0;85.16;0
12/10/2024 5:05;15.29;3.08;0;85.13;0
12/10/2024 5:07;15.21;3.12;0;85.18;0
12/10/2024 5:09;15.1;3.14;0;85.2;0
12/10/2024 5:11;15.03;3.12;0;85.08;0
12/10/2024 5:13;15;3.12;0;85.08;0
12/10/2024 5:15;14.97;3.11;0;85.15;0
12/10/2024 5:17;14.96;3.13;0;85.15;0
12/10/2024 5:19;14.92;3.16;0;85.1;0
12/10/2024 5:21;14.89;3.12;0;85.12;0
12/10/2024 5:23;14.87;3.11;0;85.11;0
12/10/2024 5:25;14.84;3.09;0;85.12;0
12/10/2024 5:27;14.82;3.08;0;85.09;0
12/10/2024 5:29;14.83;3.09;0;85.14;0
12/10/2024 5:31;14.82;3.08;0;85.08;0
12/10/2024 5:33;14.82;3.09;0;85.07;0
12/10/2024 5:35;14.82;3.09;0;85.03;0
12/10/2024 5:37;14.81;3.07;0;85.19;0
12/10/2024 5:39;14.83;3.09;0;85.07;0
12/10/2024 5:41;14.85;3.12;0;85.1;0
12/10/2024 5:43;14.85;3.12;0;85.03;0
12/10/2024 5:45;14.85;3.15;0;85.12;0
12/10/2024 5:47;14.85;3.09;0;85.15;0
12/10/2024 5:49;14.83;3.11;0;85.14;0
12/10/2024 5:51;14.82;3.13;0;85.11;0
12/10/2024 5:53;14.82;3.17;0;85.09;0
12/10/2024 5:55;14.77;3.15;0;85.07;0
12/10/2024 5:57;14.77;3.14;0;85.15;0
12/10/2024 5:59;14.75;3.12;0;85.03;0
12/10/2024 6:01;14.74;3.14;0;85.11;0
12/10/2024 6:03;14.72;3.13;0;85.08;0
12/10/2024 6:05;14.72;3.13;0;85.09;0
12/10/2024 6:07;14.72;3.12;0;85.1;0
12/10/2024 6:09;14.7;3.17;0;85.19;0
12/10/2024 6:11;14.7;3.13;0;85.03;0
12/10/2024 6:13;14.74;3.12;0;85.03;0
12/10/2024 6:15;14.77;3.13;0;85.11;0
12/10/2024 6:17;14.81;3.11;0;85.05;0
12/10/2024 6:19;14.85;3.11;0;85.14;0
12/10/2024 6:21;14.88;3.14;0;85.12;0
12/10/2024 6:23;14.91;3.14;0;85.13;0
12/10/2024 6:25;14.95;3.15;0;85.12;0
12/10/2024 6:27;14.94;3.15;0;84.99;0
12/10/2024 6:29;14.92;3.15;0;85.04;0
12/10/2024 6:31;14.91;3.15;0;85.12;0
12/10/2024 6:33;14.91;3.17;0;85.16;0
12/10/2024 6:35;14.9;3.18;0;85.13;0
12/10/2024 6:37;14.9;3.2;0;85.02;0
12/10/2024 6:39;14.88;3.17;0;85.2;0
12/10/2024 6:41;14.88;3.17;0;85.11;0
12/10/2024 6:43;14.87;3.14;0;85.13;0
12/10/2024 6:45;14.82;3.2;0;85.21;0
12/10/2024 6:47;14.79;3.18;0;85.12;0
12/10/2024 6:49;14.79;3.15;0;85.13;0
12/10/2024 6:51;14.75;3.17;0;85.01;0
12/10/2024 6:53;14.71;3.15;0;85.11;0
12/10/2024 6:55;14.69;3.14;0;85.03;0
12/10/2024 6:57;14.69;3.16;0;85.12;0
12/10/2024 6:59;14.69;3.13;0;85.02;0
12/10/2024 7:01;14.66;3.19;0;85.14;0
12/10/2024 7:03;14.65;3.14;0;85.1;0
12/10/2024 7:05;14.63;3.13;0;85.15;0
12/10/2024 7:07;14.62;3.1;0;85;0
12/10/2024 7:09;14.63;3.15;0;84.93;0
12/10/2024 7:11;14.61;3.12;0;85.11;0
12/10/2024 7:13;14.58;3.13;0;85.11;0
12/10/2024 7:15;14.56;3.11;0;85.09;0
12/10/2024 7:17;14.54;3.12;0;84.97;0
12/10/2024 7:19;14.49;3.14;0;85.08;0
12/10/2024 7:21;14.48;3.18;0;85.02;0
12/10/2024 7:23;14.43;3.2;0;85.06;0
12/10/2024 7:25;14.42;3.23;0;85.11;0
12/10/2024 7:27;14.42;3.24;0;85.09;0
12/10/2024 7:29;14.4;3.35;0;85.03;0
12/10/2024 7:31;14.43;3.47;0;85.1;0
12/10/2024 7:33;14.46;3.59;0;85.05;0
12/10/2024 7:35;14.54;3.75;0;85.12;0
12/10/2024 7:37;14.65;4.04;0.06;85.11;0
12/10/2024 7:39;14.71;4.47;0.36;85.04;0
12/10/2024 7:41;14.74;5.09;0.9;85.13;0
12/10/2024 7:43;14.75;6.1;2.09;85.03;0
12/10/2024 7:45;14.75;7.32;3.22;85.12;0
12/10/2024 7:47;14.69;8.59;3.98;85.07;0
12/10/2024 7:49;14.67;9.95;4.77;85.13;0
12/10/2024 7:51;14.72;11.5;5.47;85.03;0
12/10/2024 7:53;14.7;13.14;6.13;85.2;0
12/10/2024 7:55;14.71;14.72;6.47;85.12;0
12/10/2024 7:57;14.7;16.12;6.51;85.06;0
12/10/2024 7:59;14.67;17.37;6.3;85.1;0
12/10/2024 8:01;14.65;19;6.82;85.17;0
12/10/2024 8:03;14.64;21.26;8.36;85.11;0
12/10/2024 8:05;14.67;23.26;8.93;85.08;0
12/10/2024 8:07;14.7;24.85;9.59;85.14;0
12/10/2024 8:09;14.68;27.46;11.55;85.06;0
12/10/2024 8:11;14.69;31.95;15.85;85.1;0
12/10/2024 8:13;14.75;37.62;20.26;85.17;0
12/10/2024 8:15;14.81;44.24;23.94;85.14;0
12/10/2024 8:17;14.85;54.43;31.75;85.09;0
12/10/2024 8:19;14.89;63.91;36.92;85.16;0
12/10/2024 8:21;14.92;72.81;42.87;85.12;0
12/10/2024 8:23;14.96;77.54;43.69;85.19;0
12/10/2024 8:25;15.01;80.3;41.85;85.21;0
12/10/2024 8:27;15.04;85.06;42.97;85.19;0
12/10/2024 8:29;15.05;92.57;46.63;85.18;0
12/10/2024 8:31;15.08;100.31;50.13;85.09;0
12/10/2024 8:33;15.1;108.99;54.49;85.16;0
12/10/2024 8:35;15.12;118.56;59.54;85.2;0
12/10/2024 8:37;15.14;129.46;65.56;85.19;0
12/10/2024 8:39;15.16;143.26;74.17;85.23;0
12/10/2024 8:41;15.2;149.65;76.52;85.19;0
12/10/2024 8:43;15.25;155.36;78.48;85.17;0
12/10/2024 8:45;15.29;155.95;76.56;85.17;0
12/10/2024 8:47;15.33;184.17;95.84;85.24;0
12/10/2024 8:49;15.38;196.74;102.79;85.3;0
12/10/2024 8:51;15.42;225.5;121.55;85.22;0
12/10/2024 8:53;15.46;241.15;131.62;85.28;0
12/10/2024 8:55;15.47;246.32;133.17;85.18;0
12/10/2024 8:57;15.45;256.41;138.37;85.22;0
12/10/2024 8:59;15.45;266.36;143.17;85.27;0
12/10/2024 9:01;15.47;274.21;147.32;85.2;0
12/10/2024 9:03;15.5;280.36;150.09;85.2;0
12/10/2024 9:05;15.53;259.63;133.93;85.29;0
12/10/2024 9:07;15.55;258.98;130.67;85.21;0
12/10/2024 9:09;15.62;287.5;147.22;85.19;0
12/10/2024 9:11;15.66;292.63;148.45;85.18;0
12/10/2024 9:13;15.7;306.28;154.38;85.25;0
12/10/2024 9:15;15.73;327.21;165.13;85.24;0
12/10/2024 9:17;15.79;342.45;172.75;85.29;0
12/10/2024 9:19;15.86;357.69;180.61;85.25;0
12/10/2024 9:21;15.88;357.53;178.72;85.32;0
12/10/2024 9:23;15.95;385.77;194.29;85.16;0
12/10/2024 9:25;16.03;406.9;206.27;85.17;0
12/10/2024 9:27;16.16;416.98;210.7;84.95;0
12/10/2024 9:29;16.26;430.13;217.11;84.93;0
12/10/2024 9:31;16.36;413.56;205.37;84.57;0
12/10/2024 9:33;16.47;435.34;217.72;84.31;0
12/10/2024 9:35;16.58;424.18;209.1;83.85;0
12/10/2024 9:37;16.63;445.29;220.55;83.65;0
12/10/2024 9:39;16.73;463.89;238.08;83.36;0
12/10/2024 9:41;16.87;486.73;241.34;82.68;0
12/10/2024 9:43;16.91;501.56;248.71;82.06;0
12/10/2024 9:45;16.96;514.76;255.78;82.29;0
12/10/2024 9:47;17.03;519.06;258.39;81.57;0
12/10/2024 9:49;17.09;527.02;262.84;81.76;0
12/10/2024 9:51;17.26;498.97;246.64;81.68;0
12/10/2024 9:53;17.35;492.07;241.06;81.14;0
12/10/2024 9:55;17.34;503.4;247.34;81;0
12/10/2024 9:57;17.37;518.03;253.97;80.87;0
12/10/2024 9:59;17.33;488.48;238.4;80.78;0
12/10/2024 10:01;17.34;526.81;258.12;81.04;0
12/10/2024 10:03;17.38;558.29;274.63;80.93;0
12/10/2024 10:05;17.52;579.36;285.34;80.44;0
12/10/2024 10:07;17.66;610.9;302.24;80.3;0
12/10/2024 10:09;17.75;591.23;291.61;79.72;0
12/10/2024 10:11;17.74;564.76;275.55;79.93;0
12/10/2024 10:13;17.77;570.22;277.27;79.67;0
12/10/2024 10:15;17.68;591.47;288.13;79.68;0
12/10/2024 10:17;17.68;619.69;302.36;79.53;0
12/10/2024 10:19;17.73;644.37;314.73;79.48;0
12/10/2024 10:21;17.9;670.44;328.82;79.69;0
12/10/2024 10:23;17.97;676.96;330.86;79.02;0
12/10/2024 10:25;18.03;683.16;333.08;79.25;0
12/10/2024 10:27;18.25;721.69;353.39;78.31;0
12/10/2024 10:29;18.34;756.26;371.67;77.88;0
12/10/2024 10:31;18.25;782.91;385.18;77.47;0
12/10/2024 10:33;18.26;806.7;397.32;78.25;0
12/10/2024 10:35;18.47;826.44;407.89;78.43;0
12/10/2024 10:37;18.75;811.46;401.42;76.87;0
12/10/2024 10:39;18.87;784.75;386.55;76.26;0
12/10/2024 10:41;18.74;766.84;376.78;76.44;0
12/10/2024 10:43;18.63;742.16;362.95;76.57;0
12/10/2024 10:45;18.56;746.72;365.09;76.91;0
12/10/2024 10:47;18.68;739.15;361.93;77.02;0
12/10/2024 10:49;18.75;718.05;350.79;76.46;0
12/10/2024 10:51;18.76;689.69;336.13;76.26;0
12/10/2024 10:53;18.7;662.71;322.07;76.94;0
12/10/2024 10:55;18.93;716.7;350.24;77.03;0
12/10/2024 10:57;18.99;598.05;288.27;75.78;0
12/10/2024 10:59;18.81;601.07;287.88;76.03;0
12/10/2024 11:01;18.75;681.76;330.39;76.36;0
12/10/2024 11:03;18.85;690.07;334.8;76.22;0
12/10/2024 11:05;18.98;730.47;354.85;75.92;0
12/10/2024 11:07;19.03;783.66;381.37;76.16;0
12/10/2024 11:09;19.07;813.42;396.4;75.27;0
12/10/2024 11:11;19.15;865.95;424.04;75.4;0
12/10/2024 11:13;19.21;883.38;433.78;75.41;0
12/10/2024 11:15;19.48;864.29;425.37;74.97;0
12/10/2024 11:17;19.57;719.71;350.13;74.15;0
12/10/2024 11:19;19.4;740.8;362.41;73.97;0
12/10/2024 11:21;19.3;762.5;374.83;74.45;0
12/10/2024 11:23;19.37;757.02;368.35;74.86;0
12/10/2024 11:25;19.51;820.49;402.76;74.26;0
12/10/2024 11:27;19.53;762.38;371.43;73.74;0
12/10/2024 11:29;19.47;758.4;369.44;73.8;0
12/10/2024 11:31;19.44;794.26;387.18;74.28;0
12/10/2024 11:33;19.49;817.27;399.06;73.84;0
12/10/2024 11:35;19.46;751.74;365.89;73.76;0
12/10/2024 11:37;19.52;705.55;339.58;74.2;0
12/10/2024 11:39;19.66;719.89;349.03;73.95;0
12/10/2024 11:41;19.6;654.32;315.37;73.59;0
12/10/2024 11:43;19.54;618.78;297.26;73.99;0
12/10/2024 11:45;19.49;582.45;278.5;74.17;0
12/10/2024 11:47;19.51;586.09;280.4;74.64;0
12/10/2024 11:49;19.48;585.45;280.23;74.24;0
12/10/2024 11:51;19.46;585.95;280.21;74.7;0
12/10/2024 11:53;19.47;541.13;258.07;74.34;0
12/10/2024 11:55;19.42;513.34;243.2;74.67;0
12/10/2024 11:57;19.43;542.2;257.82;74.88;0
12/10/2024 11:59;19.47;587.81;279.88;74.72;0
12/10/2024 12:01;19.55;590.34;281.66;74.67;0
12/10/2024 12:03;19.65;595.18;283.08;74.53;0
12/10/2024 12:05;19.72;610.73;290.92;74.48;0
12/10/2024 12:07;19.78;608.85;289.61;74.1;0
12/10/2024 12:09;19.79;596.45;282.23;74.24;0
12/10/2024 12:11;19.86;685.33;325.61;73.82;0
12/10/2024 12:13;19.92;759.04;362.26;73.55;0
12/10/2024 12:15;20.08;834.02;400.28;73.25;0
12/10/2024 12:17;20.28;826.88;396.53;72.87;0
12/10/2024 12:19;20.46;883;425.3;72.31;0
12/10/2024 12:21;20.56;907.68;439.25;71.62;0
12/10/2024 12:23;20.54;781.27;376.24;71.8;0
12/10/2024 12:25;20.64;690.4;330.76;71.36;0
12/10/2024 12:27;20.54;651.43;312.06;71.14;0
12/10/2024 12:29;20.41;580.39;274.07;71.77;0
12/10/2024 12:31;20.49;563.29;266.54;72.1;0
12/10/2024 12:33;20.55;681.08;322.65;71.55;0
12/10/2024 12:35;20.58;860.9;411.04;71.42;0
12/10/2024 12:37;20.74;960.45;461.63;71.14;0
12/10/2024 12:39;20.94;895.35;430.8;70.49;0
12/10/2024 12:41;20.96;827.73;398.61;69.54;0
12/10/2024 12:43;20.94;711.84;338.46;70.04;0
12/10/2024 12:45;20.92;784.49;373.47;70.44;0
12/10/2024 12:47;21.03;732.91;344.87;70.01;0
12/10/2024 12:49;21.09;810.12;380.99;69.66;0
12/10/2024 12:51;21.04;841.02;396.38;69.86;0
12/10/2024 12:53;21.15;886.69;419.31;69.63;0
12/10/2024 12:55;21.18;860.89;407.14;69.02;0
12/10/2024 12:57;21.23;937.65;445.67;69.01;0
12/10/2024 12:59;21.32;808.11;380.02;68.39;0
12/10/2024 13:01;21.34;756.54;353.74;68.64;0
12/10/2024 13:03;21.45;1002.74;477.16;68.81;0
12/10/2024 13:05;21.5;998.27;475.53;68.14;0
12/10/2024 13:07;21.41;993.61;473.63;68.62;0
12/10/2024 13:09;21.61;996.75;474.73;68.44;0
12/10/2024 13:11;21.78;899.61;425.39;67.53;0
12/10/2024 13:13;21.76;931.09;439.93;66.94;0
12/10/2024 13:15;21.61;975.78;464.06;67.48;0
12/10/2024 13:17;21.64;915.3;435.42;67.9;0
12/10/2024 13:19;21.61;783.95;369.54;67.23;0
12/10/2024 13:21;21.62;859.98;400.88;67.69;0
12/10/2024 13:23;21.76;989.99;467.11;66.77;0
12/10/2024 13:25;21.84;883.15;417.74;66.55;0
12/10/2024 13:27;21.98;799.49;374.38;66.03;0
12/10/2024 13:29;21.93;804.83;377.23;65.5;0
12/10/2024 13:31;21.89;839.93;395.6;65.72;0
12/10/2024 13:33;21.92;842.57;395.76;65.87;0
12/10/2024 13:35;21.98;937.08;441.73;65.68;0
12/10/2024 13:37;22.06;1016.93;479.98;64.76;0
12/10/2024 13:39;22.11;1071.28;508.14;64.45;0
12/10/2024 13:41;22.16;944.17;446;63.98;0
12/10/2024 13:43;22.09;807.45;380.19;64.18;0
12/10/2024 13:45;21.98;848.21;399.35;64.8;0
12/10/2024 13:47;22.01;752.73;354.39;64.94;0
12/10/2024 13:49;22.17;755.99;353.31;64.5;0
12/10/2024 13:51;22.29;878.24;414.2;64.15;0
12/10/2024 13:53;22.42;785.36;369.35;63.06;0
12/10/2024 13:55;22.44;842.81;396.93;63.48;0
12/10/2024 13:57;22.45;944.74;447.84;63.39;0
12/10/2024 13:59;22.55;917.81;434.26;63.41;0
12/10/2024 14:01;22.63;873.03;410.68;63.16;0
12/10/2024 14:03;22.62;957.35;449.89;63.15;0
12/10/2024 14:05;22.58;917.02;431.26;62.85;0
12/10/2024 14:07;22.53;894.08;418.2;63.18;0
12/10/2024 14:09;22.53;918.87;429.66;63.34;0
12/10/2024 14:11;22.62;775.63;360.12;63.53;0
12/10/2024 14:13;22.73;816.44;379.57;63.18;0
12/10/2024 14:15;22.68;780.79;364;63.19;0
12/10/2024 14:17;22.72;784.83;362.99;63.18;0
12/10/2024 14:19;22.62;913.52;425.12;62.83;0
12/10/2024 14:21;22.61;936.43;436.55;62.6;0
12/10/2024 14:23;22.62;923.14;428.33;62.36;0
12/10/2024 14:25;22.55;915.03;423.69;62.33;0
12/10/2024 14:27;22.65;945.31;437.56;62.32;0
12/10/2024 14:29;22.71;972.59;450.49;61.95;0
12/10/2024 14:31;22.85;963.43;444.93;61.58;0
12/10/2024 14:33;22.93;928.57;427.97;61.23;0
12/10/2024 14:35;22.97;925.84;425.61;61.09;0
12/10/2024 14:37;22.99;936.99;431.73;60.76;0
12/10/2024 14:39;23.13;853.8;391.28;60.37;0
12/10/2024 14:41;23.14;775.59;351.77;59.94;0
12/10/2024 14:43;23.14;762.08;346.46;59.99;0
12/10/2024 14:45;23.05;767.47;347.72;60.85;0
12/10/2024 14:47;23.17;881.08;403.62;60.69;0
12/10/2024 14:49;23.35;890.93;409.29;59.43;0
12/10/2024 14:51;23.2;869.38;398.86;59.11;0
12/10/2024 14:53;23.2;778.42;355.69;59.32;0
12/10/2024 14:55;23.14;785.12;358.72;58.83;0
12/10/2024 14:57;23.06;745.09;340.33;58.99;0
12/10/2024 14:59;23.07;753.7;343.96;59.16;0
12/10/2024 15:01;23.13;836.87;383.12;59.36;0
12/10/2024 15:03;23.32;873.33;400.53;59.19;0
12/10/2024 15:05;23.32;829.05;379.5;59.42;0
12/10/2024 15:07;23.39;762;348.45;58.8;0
12/10/2024 15:09;23.16;685.26;312.07;58.88;0
12/10/2024 15:11;22.98;624.75;283.87;59.87;0
12/10/2024 15:13;23.04;660.34;298.78;60.1;0
12/10/2024 15:15;23.2;787.34;359.34;59.6;0
12/10/2024 15:17;23.27;833.84;381.38;59.3;0
12/10/2024 15:19;23.31;853.06;390.69;59.66;0
12/10/2024 15:21;23.44;852.02;389.71;59.03;0
12/10/2024 15:23;23.32;887.57;406.89;59.21;0
12/10/2024 15:25;23.37;783.02;358.21;59.17;0
12/10/2024 15:27;23.52;663.19;300.94;58.87;0
12/10/2024 15:29;23.38;634.2;286.33;58.86;0
12/10/2024 15:31;23.27;612.68;276.56;59.24;0
12/10/2024 15:33;23.29;638.58;289.53;59.07;0
12/10/2024 15:35;23.37;633.36;285.85;58.52;0
12/10/2024 15:37;23.34;601.68;269.43;58.62;0
12/10/2024 15:39;23.37;659.47;296.27;58.71;0
12/10/2024 15:41;23.25;713.81;322.24;58.65;0
12/10/2024 15:43;23.26;743.02;334.66;58.91;0
12/10/2024 15:45;23.36;759.85;341.38;58.69;0
12/10/2024 15:47;23.56;724.75;324.2;58.25;0
12/10/2024 15:49;23.5;755.66;338.23;58.01;0
12/10/2024 15:51;23.54;752.41;337.04;58.45;0
12/10/2024 15:53;23.61;722.76;322.81;58.37;0
12/10/2024 15:55;23.53;724.59;325.09;58.49;0
12/10/2024 15:57;23.64;721.73;322.5;58.78;0
12/10/2024 15:59;23.96;714.55;318.51;58.3;0
12/10/2024 16:01;24.03;697.29;309.49;57.03;0
12/10/2024 16:03;23.73;644.91;285.49;57.79;0
12/10/2024 16:05;23.74;696.98;311.45;57.79;0
12/10/2024 16:07;23.82;690.46;308.52;57.76;0
12/10/2024 16:09;23.79;711.99;320.11;57.67;0
12/10/2024 16:11;23.77;587.8;261.3;57.71;0
12/10/2024 16:13;23.67;474.32;204.64;58.07;0
12/10/2024 16:15;23.64;603.41;266.6;58.33;0
12/10/2024 16:17;23.72;585.04;257.46;58.16;0
12/10/2024 16:19;23.75;621.47;273.54;58;0
12/10/2024 16:21;23.64;543.97;239.04;58.27;0
12/10/2024 16:23;23.67;493.47;215.24;58.56;0
12/10/2024 16:25;23.74;520.26;228.21;58.64;0
12/10/2024 16:27;23.66;448.86;196.28;58.49;0
12/10/2024 16:29;23.51;324.41;139.98;58.97;0
12/10/2024 16:31;23.44;321.84;140.81;59.24;0
12/10/2024 16:33;23.43;239.83;103.7;59.58;0
12/10/2024 16:35;23.36;265.64;115.15;59.67;0
12/10/2024 16:37;23.28;260.34;113.51;59.63;0
12/10/2024 16:39;23.24;277.65;121.62;59.91;0
12/10/2024 16:41;23.21;230.55;101.62;60.01;0
12/10/2024 16:43;23.18;272.36;121.39;60.27;0
12/10/2024 16:45;23.18;214.21;94.76;60.58;0
12/10/2024 16:47;23.13;196.93;86.63;60.77;0
12/10/2024 16:49;23.1;238.09;104.98;60.93;0
12/10/2024 16:51;23.12;254.04;112.98;60.9;0
12/10/2024 16:53;23.16;218.77;98.17;60.86;0
12/10/2024 16:55;23.12;193.7;86.56;61.04;0
12/10/2024 16:57;23.09;212.71;96.95;61.26;0
12/10/2024 16:59;23.1;211.39;97.01;61.35;0
12/10/2024 17:01;23.12;207.57;94.79;61.54;0
12/10/2024 17:03;23.11;209.17;95.61;61.26;0
12/10/2024 17:05;23.11;210.64;96.44;61.15;0
12/10/2024 17:07;23.13;211.38;96.41;61.27;0
12/10/2024 17:09;23.11;204.26;93.06;61.54;0
